"version","match_id","leagueid","start_date_time","duration","cluster","replay_salt","radiant_win","pre_game_duration","match_seq_num","tower_status_radiant","tower_status_dire","barracks_status_radiant","barracks_status_dire","first_blood_time","lobby_type","human_players","game_mode","flags","engine","radiant_score","dire_score","radiant_team_id","radiant_logo","radiant_team_complete","dire_team_id","dire_logo","dire_team_complete","radiant_captain","dire_captain","patch","region","throw","loss","comeback","stomp","replay_url","series_id","series_type"
21.0,7905616277,17056,"2024-08-20 09:38:40",2856,272,16796214.0,False,90,6651842891,"'0000011000000100'","'0000011100100000'","'00000011'","'00111100'",252,1,10,2,5,1,31,30,9476766.0,2.4855089161012e+18,0.0,9247798.0,2.4010679000232417e+18,0.0,155056441.0,196041577.0,56,3.0,"","",7536.0,12623.0,"http://replay272.valve.net/570/7905616277_16796214.dem.bz2",899420.0,1.0
21.0,7905619269,16312,"2024-08-20 09:41:11",1050,273,1901670449.0,True,90,6651818596,"'0000011111111111'","'0000011100100100'","'00111111'","'00111111'",108,1,10,2,5,1,28,10,8893837.0,1.9990664418614085e+18,0.0,9330493.0,2.4990045932854687e+18,1.0,1427100407.0,1649821650.0,56,3.0,0.0,14028.0,"","","http://replay273.valve.net/570/7905619269_1901670449.dem.bz2",899421.0,1.0
21.0,7905621955,15901,"2024-08-20 09:44:25",1577,183,1504975756.0,False,90,6651826960,"'0000011100000100'","'0000011111110110'","'00110011'","'00111111'",133,1,10,2,5,1,15,25,9440022.0,2.4742436667026345e+18,0.0,9476778.0,2.5485563154462126e+18,0.0,1539190.0,285284832.0,56,8.0,"","",1104.0,6579.0,"http://replay183.valve.net/570/7905621955_1504975756.dem.bz2",899428.0,1.0
21.0,7905625019,16059,"2024-08-20 09:48:39",2277,272,1269412279.0,True,90,6651840264,"'0000011100110111'","'0000010110000000'","'00111111'","'00110100'",81,1,10,2,5,1,34,35,9426115.0,2.471989872563605e+18,1.0,9425656.0,2.497885570409092e+18,1.0,183270733.0,397206052.0,56,3.0,12614.0,5747.0,"","","http://replay272.valve.net/570/7905625019_1269412279.dem.bz2",899429.0,1.0
21.0,7905650887,16312,"2024-08-20 10:14:14",1883,272,1410473536.0,True,90,6651857241,"'0000011100111111'","'0000011110000100'","'00111111'","'00110011'",61,1,10,2,5,1,41,31,9332046.0,2.443836672845546e+18,1.0,9332059.0,2.4900062662298813e+18,1.0,1669907942.0,1669038778.0,56,3.0,0.0,21719.0,"","","http://replay272.valve.net/570/7905650887_1410473536.dem.bz2",899431.0,1.0
21.0,7905661628,15901,"2024-08-20 10:24:50",1353,183,1405045736.0,True,90,6651870693,"'0000011111111111'","'0000011110000100'","'00111111'","'00111111'",0,1,10,2,5,1,39,13,9476778.0,2.5485563154462126e+18,0.0,9440022.0,2.4742436667026345e+18,0.0,1602688290.0,1146548664.0,56,8.0,-573.0,21853.0,"","","http://replay183.valve.net/570/7905661628_1405045736.dem.bz2",899428.0,1.0
21.0,7905676711,16059,"2024-08-20 10:42:24",2000,274,1368511149.0,False,90,6651878197,"'0000000110000000'","'0000011110110110'","'00110000'","'00111111'",64,1,10,2,1,1,43,38,9425656.0,2.497885570409092e+18,1.0,9426115.0,2.471989872563605e+18,1.0,397206052.0,1068676453.0,56,3.0,"","",5575.0,13390.0,"http://replay274.valve.net/570/7905676711_1368511149.dem.bz2",899429.0,1.0
21.0,7905690761,17056,"2024-08-20 10:53:25",1916,273,392473860.0,False,90,6651890054,"'0000011100110100'","'0000011111110110'","'00111111'","'00111111'",12,1,10,2,5,1,22,36,9476766.0,2.4855089161012e+18,0.0,9247798.0,2.4010679000232417e+18,1.0,155056441.0,196041577.0,56,3.0,"","",5280.0,13255.0,"http://replay273.valve.net/570/7905690761_392473860.dem.bz2",899420.0,1.0
21.0,7905699817,16312,"2024-08-20 11:00:59",1391,273,38401729.0,True,90,6651893654,"'0000011100110111'","'0000011111000110'","'00111111'","'00110011'",79,1,10,2,5,1,29,12,9332059.0,2.4900062662298813e+18,1.0,9332046.0,2.443836672845546e+18,1.0,1669990410.0,1669907942.0,56,3.0,980.0,8391.0,"","","http://replay273.valve.net/570/7905699817_38401729.dem.bz2",899431.0,1.0
21.0,7905748191,16312,"2024-08-20 11:42:28",1570,271,761444406.0,True,90,6651929952,"'0000011110111110'","'0000011100100100'","'00111111'","'00111111'",294,1,10,2,5,1,35,17,9332046.0,2.443836672845546e+18,1.0,9332059.0,2.4900062662298813e+18,1.0,1669907942.0,1669990410.0,56,3.0,0.0,19903.0,"","","http://replay271.valve.net/570/7905748191_761444406.dem.bz2",899431.0,1.0
21.0,7905759168,17056,"2024-08-20 11:51:59",1822,272,572793757.0,True,90,6651948786,"'0000011110111111'","'0000010100000000'","'00111111'","'00110000'",232,1,10,2,5,1,24,15,9373270.0,2.421319307290272e+18,0.0,9511277.0,2.379675684028744e+18,1.0,241519559.0,1150028510.0,56,3.0,0.0,17577.0,"","","http://replay272.valve.net/570/7905759168_572793757.dem.bz2",899439.0,1.0
21.0,7905760571,16846,"2024-08-20 12:01:34",2080,273,1630898661.0,False,90,6651963769,"'0000011000000100'","'0000011110110110'","'00000011'","'00111111'",140,1,10,2,5,1,9,30,8728920.0,1.861686187975269e+18,1.0,8894818.0,2.4810046825131904e+18,1.0,94155156.0,140297552.0,56,3.0,"","",0.0,26779.0,"http://replay273.valve.net/570/7905760571_1630898661.dem.bz2",899440.0,1.0
21.0,7905764114,16059,"2024-08-20 11:59:24",1428,271,707585647.0,True,90,6651943234,"'0000011110111111'","'0000011000000110'","'00111111'","'00010011'",140,1,10,2,5,1,39,25,8629014.0,2.0362241225902515e+18,1.0,8629318.0,2.50801811205341e+18,1.0,948659765.0,1190298611.0,56,3.0,1443.0,16117.0,"","","http://replay271.valve.net/570/7905764114_707585647.dem.bz2",899441.0,1.0
21.0,7905801573,15901,"2024-08-20 12:24:19",1782,273,277058662.0,True,90,6651985214,"'0000011100110100'","'0000011000000000'","'00111111'","'00000000'",24,1,10,2,5,1,34,14,9344594.0,2.321112186415898e+18,0.0,9481733.0,2.522661974636937e+18,0.0,1029972951.0,1707731674.0,56,3.0,3246.0,13671.0,"","","http://replay273.valve.net/570/7905801573_277058662.dem.bz2",899445.0,1.0
21.0,7905813437,15901,"2024-08-20 12:34:37",3897,182,442711883.0,False,90,6652033940,"'0000000100000100'","'0000000100000000'","'00110011'","'00111000'",202,1,10,2,1,1,52,52,8831040.0,1.81215997201601e+18,0.0,9492941.0,2.4753751829850527e+18,0.0,1251984026.0,1149355168.0,56,8.0,"","",391.0,12798.0,"http://replay182.valve.net/570/7905813437_442711883.dem.bz2",899449.0,1.0
21.0,7905813506,16059,"2024-08-20 12:33:33",1872,272,1495044532.0,False,90,6651989820,"'0000011100100100'","'0000011111110110'","'00111111'","'00111111'",253,1,10,2,5,1,21,41,8629318.0,2.50801811205341e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,1190298611.0,948659765.0,56,3.0,"","",48.0,30534.0,"http://replay272.valve.net/570/7905813506_1495044532.dem.bz2",899441.0,1.0
21.0,7905837425,17056,"2024-08-20 12:58:02",2999,274,311909486.0,True,90,6652046554,"'0000011110100100'","'0000000000000000'","'00111111'","'00000000'",12,1,10,2,1,1,36,49,9373270.0,2.421319307290272e+18,0.0,9511277.0,2.379675684028744e+18,1.0,241519559.0,1150028510.0,56,3.0,13121.0,6224.0,"","","http://replay274.valve.net/570/7905837425_311909486.dem.bz2",899439.0,1.0
21.0,7905846948,16846,"2024-08-20 13:03:12",1519,273,590716043.0,False,90,6652023133,"'0000011100000100'","'0000011111111110'","'00111011'","'00111111'",143,1,10,2,5,1,7,25,8894818.0,2.4810046825131904e+18,1.0,8728920.0,1.861686187975269e+18,1.0,140297552.0,94155156.0,56,3.0,"","",525.0,17124.0,"http://replay273.valve.net/570/7905846948_590716043.dem.bz2",899440.0,1.0
21.0,7905872820,15901,"2024-08-20 13:15:10",1707,271,1119011199.0,False,90,6652036766,"'0000000111110000'","'0000011110110110'","'00111100'","'00111111'",6,1,10,2,5,1,39,36,9481733.0,2.522661974636937e+18,0.0,9344594.0,2.321112186415898e+18,0.0,1739519173.0,1029972951.0,56,3.0,"","",10654.0,6176.0,"http://replay271.valve.net/570/7905872820_1119011199.dem.bz2",899445.0,1.0
21.0,7905876341,16059,"2024-08-20 13:23:44",1311,273,50757625.0,True,90,6652035521,"'0000011110110111'","'0000001111000100'","'00111111'","'00110011'",142,1,10,2,5,1,32,16,8629315.0,1.9866814447137065e+18,1.0,9426115.0,2.471989872563605e+18,1.0,992327405.0,176158708.0,56,3.0,777.0,14349.0,"","","http://replay273.valve.net/570/7905876341_50757625.dem.bz2",899456.0,1.0
21.0,7905918007,16846,"2024-08-20 13:56:20",1335,274,1830888528.0,False,90,6652085259,"'0000011000110110'","'0000011111110110'","'00101111'","'00111111'",227,1,10,2,5,1,5,16,8894818.0,2.4810046825131904e+18,1.0,8728920.0,1.861686187975269e+18,1.0,140297552.0,94155156.0,56,3.0,"","",197.0,14018.0,"http://replay274.valve.net/570/7905918007_1830888528.dem.bz2",899440.0,1.0
21.0,7905933286,16059,"2024-08-20 13:57:46",1978,271,692847915.0,False,90,6652090450,"'0000000000000000'","'0000011110110100'","'00000000'","'00111111'",203,1,10,2,5,1,22,36,9426115.0,2.471989872563605e+18,1.0,8629315.0,1.9866814447137065e+18,1.0,176158708.0,992327405.0,56,3.0,"","",511.0,11076.0,"http://replay271.valve.net/570/7905933286_692847915.dem.bz2",899456.0,1.0
21.0,7905933371,15901,"2024-08-20 13:55:30",2241,181,839727676.0,True,90,6652105178,"'0000011100110110'","'0000010110000100'","'00111111'","'00110011'",28,1,10,2,5,1,48,40,9492941.0,2.4753751829850527e+18,0.0,8831040.0,1.81215997201601e+18,0.0,285284832.0,1251984026.0,56,8.0,6555.0,12444.0,"","","http://replay181.valve.net/570/7905933371_839727676.dem.bz2",899449.0,1.0
21.0,7905987816,17056,"2024-08-20 14:30:57",2065,271,1290666227.0,True,90,6652141688,"'0000011110111110'","'0000011000000100'","'00111111'","'00001111'",72,1,10,2,5,1,18,12,9449748.0,2.4551046316292844e+18,1.0,9017006.0,2.494508506331433e+18,1.0,417235485.0,919735867.0,56,3.0,23.0,17178.0,"","","http://replay271.valve.net/570/7905987816_1290666227.dem.bz2",899464.0,1.0
21.0,7906006608,16059,"2024-08-20 14:43:38",1487,273,921897881.0,True,90,6652139829,"'0000011110111110'","'0000000110000100'","'00111111'","'00110011'",284,1,10,2,5,1,29,20,2443375.0,2.2895853333669847e+18,1.0,8629324.0,2.518145430787228e+18,1.0,1103355581.0,76082922.0,56,3.0,3966.0,12469.0,"","","http://replay273.valve.net/570/7906006608_921897881.dem.bz2",899467.0,1.0
21.0,7906061245,16059,"2024-08-20 15:21:12",1916,272,913643711.0,False,90,6652192029,"'0000011100000100'","'0000011110110100'","'00110011'","'00111111'",87,1,10,2,5,1,27,36,8629324.0,2.518145430787228e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,76082922.0,1103355581.0,56,3.0,"","",2289.0,14774.0,"http://replay272.valve.net/570/7906061245_913643711.dem.bz2",899467.0,1.0
21.0,7906077265,17056,"2024-08-20 15:34:32",2520,273,663674137.0,True,90,6652232749,"'0000011110110110'","'0000011000100000'","'00111111'","'00001101'",9,1,10,2,5,1,23,13,9017006.0,2.494508506331433e+18,1.0,9449748.0,2.4551046316292844e+18,1.0,185590374.0,417235485.0,56,3.0,1455.0,9475.0,"","","http://replay273.valve.net/570/7906077265_663674137.dem.bz2",899464.0,1.0
21.0,7906110160,16846,"2024-08-20 16:00:03",3855,271,540275088.0,True,90,6652288846,"'0000011100000100'","'0000000000000000'","'00110011'","'00000000'",6,1,10,2,1,1,46,27,9255039.0,2.3954382842798484e+18,1.0,8728920.0,1.861686187975269e+18,1.0,312436974.0,94155156.0,56,3.0,14343.0,10083.0,"","","http://replay271.valve.net/570/7906110160_540275088.dem.bz2",899477.0,2.0
21.0,7906137940,15901,"2024-08-20 16:11:54",1906,184,117140265.0,True,90,6652265193,"'0000011100111110'","'0000011000000100'","'00111111'","'00000011'",4,1,10,2,5,1,33,16,9480855.0,2.536172773837508e+18,0.0,9505264.0,2.3954381916130616e+18,0.0,285284832.0,1674266188.0,56,8.0,844.0,13708.0,"","","http://replay184.valve.net/570/7906137940_117140265.dem.bz2",899478.0,1.0
21.0,7906182698,17056,"2024-08-20 16:44:24",1763,274,685933896.0,True,90,6652299984,"'0000011110111111'","'0000011100100100'","'00111111'","'00111111'",10,1,10,2,5,1,26,14,9449748.0,2.4551046316292844e+18,1.0,9017006.0,2.494508506331433e+18,1.0,417235485.0,919735867.0,56,3.0,35.0,16401.0,"","","http://replay274.valve.net/570/7906182698_685933896.dem.bz2",899464.0,1.0
21.0,7906208141,16709,"2024-08-20 17:02:22",1314,381,1609876876.0,False,90,6652309203,"'0000011110110100'","'0000011110110110'","'00111111'","'00111111'",15,1,10,2,5,1,6,25,9081369.0,2.0328584692961444e+18,0.0,9352634.0,2.532781589097934e+18,1.0,101779337.0,874981361.0,56,"","","",635.0,7057.0,"http://replay381.valve.net/570/7906208141_1609876876.dem.bz2",899484.0,1.0
21.0,7906225551,15901,"2024-08-20 17:13:57",1239,185,228987511.0,False,90,6652308370,"'0000000100000111'","'0000011111111110'","'00110011'","'00111111'",161,1,10,1,1,1,8,27,9505264.0,2.3954381916130616e+18,0.0,9480855.0,2.536172773837508e+18,0.0,"","",56,8.0,"","",471.0,19885.0,"http://replay185.valve.net/570/7906225551_228987511.dem.bz2",899478.0,1.0
21.0,7906245921,16846,"2024-08-20 17:32:03",2066,272,1268421010.0,False,90,6652357581,"'0000011100100100'","'0000011111110110'","'00111111'","'00111111'",191,1,10,2,5,1,10,24,9255039.0,2.3954382842798484e+18,1.0,8728920.0,1.861686187975269e+18,1.0,312436974.0,94155156.0,56,3.0,"","",743.0,16454.0,"http://replay272.valve.net/570/7906245921_1268421010.dem.bz2",899477.0,2.0
21.0,7906267024,17056,"2024-08-20 17:50:17",2177,273,1008805214.0,True,90,6652379269,"'0000011110111111'","'0000010000000000'","'00111111'","'00000000'",212,1,10,2,5,1,32,15,9366989.0,2.503520317052255e+18,0.0,9403748.0,2.4674932497171625e+18,0.0,117514269.0,838547248.0,56,3.0,0.0,18300.0,"","","http://replay273.valve.net/570/7906267024_1008805214.dem.bz2",899498.0,1.0
21.0,7906280072,16709,"2024-08-20 17:54:08",2495,251,100588763.0,True,90,6652391937,"'0000011100110110'","'0000000000000100'","'00111111'","'00000011'",0,1,10,2,5,1,35,23,9081369.0,2.0328584692961444e+18,0.0,9352634.0,2.532781589097934e+18,1.0,101779337.0,874981361.0,56,15.0,-39.0,18753.0,"","","http://replay251.valve.net/570/7906280072_100588763.dem.bz2",899484.0,1.0
21.0,7906309430,15901,"2024-08-20 18:15:59",1827,273,316303528.0,True,90,6652404105,"'0000011110110111'","'0000000110000100'","'00111111'","'00110011'",153,1,10,2,1,1,41,21,9467112.0,2.499016543989572e+18,0.0,9482817.0,2.5260400448570143e+18,0.0,323131650.0,1674266188.0,56,3.0,1740.0,18005.0,"","","http://replay273.valve.net/570/7906309430_316303528.dem.bz2",899508.0,1.0
21.0,7906320736,16846,"2024-08-20 18:34:04",4462,274,313160202.0,False,90,6652470508,"'0000000000000110'","'0000000000000000'","'00000011'","'00000000'",112,1,10,2,1,1,40,38,9255039.0,2.3954382842798484e+18,1.0,8728920.0,1.861686187975269e+18,1.0,312436974.0,94155156.0,56,3.0,"","",4459.0,13144.0,"http://replay274.valve.net/570/7906320736_313160202.dem.bz2",899477.0,2.0
21.0,7906359292,17056,"2024-08-20 18:54:43",1835,273,618992200.0,False,90,6652443683,"'0000010100000000'","'0000011110110110'","'00110000'","'00111111'",203,1,10,2,5,1,5,16,9403748.0,2.4674932497171625e+18,0.0,9366989.0,2.503520317052255e+18,0.0,349569834.0,117514269.0,56,3.0,"","",0.0,15289.0,"http://replay273.valve.net/570/7906359292_618992200.dem.bz2",899498.0,1.0
21.0,7906367942,16635,"2024-08-20 19:02:29",1919,271,259745108.0,False,90,6652446318,"'0000000100000110'","'0000011111110100'","'00110111'","'00111111'",45,1,10,2,1,1,39,33,8849850.0,2.504646219095012e+18,1.0,8849837.0,1.839182035511444e+18,1.0,406522933.0,122574061.0,56,3.0,"","",927.0,14293.0,"http://replay271.valve.net/570/7906367942_259745108.dem.bz2",899524.0,1.0
21.0,7906375509,15901,"2024-08-20 19:05:53",1593,272,1242470112.0,False,90,6652450193,"'0000011000000110'","'0000011110111110'","'00000011'","'00111111'",6,1,10,2,5,1,23,38,9505264.0,2.3954381916130616e+18,0.0,9467112.0,2.499016543989572e+18,0.0,1674266188.0,895486980.0,56,3.0,"","",100.0,14434.0,"http://replay272.valve.net/570/7906375509_1242470112.dem.bz2",899527.0,1.0
21.0,7906411147,16709,"2024-08-20 19:34:10",2213,347,1315037274.0,False,90,6652495998,"'0000000000000000'","'0000011111110111'","'00000000'","'00111111'",116,1,10,2,1,1,20,46,9302841.0,2.4348294735941914e+18,0.0,9367009.0,2.406697281776864e+18,0.0,872625732.0,916319073.0,56,38.0,"","",554.0,19774.0,"http://replay347.valve.net/570/7906411147_1315037274.dem.bz2",899536.0,1.0
21.0,7906425368,16635,"2024-08-20 19:45:15",1721,271,2089880816.0,False,90,6652488724,"'0000011100000110'","'0000011110111110'","'00110011'","'00111111'",92,1,10,2,5,1,21,25,8849837.0,1.839182035511444e+18,1.0,8849850.0,2.504646219095012e+18,1.0,122574061.0,406522933.0,56,3.0,"","",7447.0,7252.0,"http://replay271.valve.net/570/7906425368_2089880816.dem.bz2",899524.0,1.0
21.0,7906470142,16846,"2024-08-20 20:28:21",2455,273,2123198041.0,False,90,6652550215,"'0000000000000000'","'0000011111110110'","'00000000'","'00111111'",195,1,10,2,1,1,21,41,9255039.0,2.3954382842798484e+18,1.0,8728920.0,1.861686187975269e+18,1.0,312436974.0,94155156.0,56,3.0,"","",164.0,33197.0,"http://replay273.valve.net/570/7906470142_2123198041.dem.bz2",899477.0,2.0
21.0,7906476398,16635,"2024-08-20 20:27:27",1704,274,399695035.0,True,90,6652529697,"'0000011110100111'","'0000011111000000'","'00111111'","'00110100'",74,1,10,2,5,1,29,18,8849850.0,2.504646219095012e+18,1.0,8849837.0,1.839182035511444e+18,1.0,192275954.0,422351924.0,56,3.0,4254.0,6541.0,"","","http://replay274.valve.net/570/7906476398_399695035.dem.bz2",899524.0,1.0
21.0,7906496866,16709,"2024-08-20 20:45:06",1839,347,116142616.0,False,90,6652554499,"'0000011000000000'","'0000011110110110'","'00000100'","'00111111'",0,1,10,2,5,1,7,31,9367009.0,2.406697281776864e+18,0.0,9302841.0,2.4348294735941914e+18,0.0,916319073.0,131246802.0,56,38.0,"","",674.0,22259.0,"http://replay347.valve.net/570/7906496866_116142616.dem.bz2",899536.0,1.0
21.0,7906520879,16635,"2024-08-20 21:11:42",2239,272,1365442813.0,False,90,6652578620,"'0000000000000000'","'0000011111100110'","'00000000'","'00111111'",105,1,10,2,1,1,40,46,8849833.0,2.047503411652997e+18,1.0,8850016.0,1.914618053677184e+18,1.0,358783974.0,234382300.0,56,3.0,"","",14.0,21656.0,"http://replay272.valve.net/570/7906520879_1365442813.dem.bz2",899557.0,1.0
21.0,7906564233,16709,"2024-08-20 22:00:01",2483,347,172907639.0,True,90,6652613516,"'0000011100110100'","'0000000000000000'","'00111111'","'00000000'",117,1,10,2,1,1,29,16,9499095.0,2.483257751331642e+18,1.0,8375259.0,2.2704417450214684e+18,0.0,125995177.0,185001854.0,56,38.0,466.0,21138.0,"","","http://replay347.valve.net/570/7906564233_172907639.dem.bz2",899563.0,1.0
21.0,7906569486,16635,"2024-08-20 22:07:16",1972,273,109877374.0,False,90,6652618273,"'0000011110000110'","'0000011110110100'","'00110011'","'00111111'",55,1,10,2,5,1,32,31,8850016.0,1.914618053677184e+18,1.0,8849833.0,2.047503411652997e+18,1.0,419736556.0,402870848.0,56,3.0,"","",5851.0,5696.0,"http://replay273.valve.net/570/7906569486_109877374.dem.bz2",899557.0,1.0
21.0,7906617050,16635,"2024-08-20 23:12:43",1949,272,586141736.0,False,90,6652645478,"'0000011100000100'","'0000011110110100'","'00110111'","'00111111'",291,1,10,2,5,1,29,27,8849833.0,2.047503411652997e+18,1.0,8850016.0,1.914618053677184e+18,1.0,845344315.0,419736556.0,56,3.0,"","",6491.0,2439.0,"http://replay272.valve.net/570/7906617050_586141736.dem.bz2",899557.0,1.0
21.0,7906617661,16709,"2024-08-20 23:13:01",3080,347,1019477453.0,False,90,6652657487,"'0000011000000000'","'0000011110100000'","'00000000'","'00111111'",72,1,10,2,5,1,22,42,9499095.0,2.483257751331642e+18,1.0,8375259.0,2.2704417450214684e+18,0.0,125995177.0,185001854.0,56,38.0,"","",46.0,14376.0,"http://replay347.valve.net/570/7906617661_1019477453.dem.bz2",899563.0,1.0
21.0,7906646437,16635,"2024-08-21 00:02:15",1908,274,194539669.0,True,90,6652666415,"'0000011100110111'","'0000010111000000'","'00111111'","'00110011'",108,1,10,2,5,1,29,23,8970060.0,2.446097424529632e+18,1.0,8957156.0,2.4314535822723364e+18,0.0,253075824.0,126130434.0,56,3.0,6824.0,5927.0,"","","http://replay274.valve.net/570/7906646437_194539669.dem.bz2",899569.0,1.0
21.0,7906669928,16635,"2024-08-21 00:47:56",1386,273,1004173598.0,False,90,6652682297,"'0000011100000110'","'0000011110111110'","'00110111'","'00111111'",261,1,10,2,5,1,13,27,8957156.0,2.4314535822723364e+18,0.0,8970060.0,2.446097424529632e+18,1.0,126130434.0,253075824.0,56,3.0,"","",0.0,13521.0,"http://replay273.valve.net/570/7906669928_1004173598.dem.bz2",899569.0,1.0
21.0,7906688585,16635,"2024-08-21 01:21:46",1983,274,147215283.0,True,90,6652702693,"'0000011110110110'","'0000000100000100'","'00111111'","'00110011'",99,1,10,2,5,1,39,24,8849990.0,2.412313289525493e+18,0.0,8936613.0,1.990057787343993e+18,0.0,120488420.0,153638376.0,56,3.0,4649.0,16505.0,"","","http://replay274.valve.net/570/7906688585_147215283.dem.bz2",899583.0,1.0
21.0,7906713182,16635,"2024-08-21 02:06:26",1489,274,120301271.0,True,90,6652720752,"'0000011110110111'","'0000001110000100'","'00111111'","'00110011'",107,1,10,2,5,1,36,23,8936613.0,1.990057787343993e+18,0.0,8849990.0,2.412313289525493e+18,0.0,153638376.0,120488420.0,56,3.0,5269.0,9509.0,"","","http://replay274.valve.net/570/7906713182_120301271.dem.bz2",899583.0,1.0
21.0,7906735448,16635,"2024-08-21 02:43:23",1984,272,1927841269.0,False,90,6652742777,"'0000000000000000'","'0000011111100110'","'00000000'","'00111111'",76,1,10,2,1,1,26,24,8849990.0,2.412313289525493e+18,0.0,8936613.0,1.990057787343993e+18,0.0,244664524.0,35127887.0,56,3.0,"","",5303.0,12093.0,"http://replay272.valve.net/570/7906735448_1927841269.dem.bz2",899583.0,1.0
21.0,7906757622,16059,"2024-08-21 03:21:15",1630,271,1424262343.0,True,90,6652759605,"'0000011110111111'","'0000001110000110'","'00111111'","'00110011'",60,1,10,2,5,1,45,21,9425656.0,2.497885570409092e+18,1.0,9425660.0,2.464108573202956e+18,1.0,1621422877.0,1621602027.0,56,3.0,3729.0,20007.0,"","","http://replay271.valve.net/570/7906757622_1424262343.dem.bz2",899602.0,1.0
21.0,7906783858,16059,"2024-08-21 04:06:52",1733,272,1222714803.0,True,90,6652780345,"'0000011110110111'","'0000000111000000'","'00111111'","'00110000'",62,1,10,2,5,1,33,23,9425660.0,2.464108573202956e+18,1.0,9425656.0,2.497885570409092e+18,1.0,371126611.0,1621422877.0,56,3.0,997.0,12548.0,"","","http://replay272.valve.net/570/7906783858_1222714803.dem.bz2",899602.0,1.0
21.0,7906783883,16312,"2024-08-21 04:05:58",1914,274,1373425115.0,True,90,6652783139,"'0000011100110111'","'0000011000000000'","'00111111'","'00000011'",306,1,10,2,5,1,26,22,8864178.0,2.289583009755689e+18,0.0,8961813.0,5.097543432692536e+18,1.0,1470752474.0,1525150785.0,56,3.0,0.0,11087.0,"","","http://replay274.valve.net/570/7906783883_1373425115.dem.bz2",899608.0,1.0
21.0,7906790588,16059,"2024-08-21 04:18:02",1409,274,1787782733.0,True,90,6652786253,"'0000011110110111'","'0000011110000100'","'00111111'","'00110011'",214,1,10,2,5,1,38,21,9426115.0,2.471989872563605e+18,1.0,8629005.0,1.9720440230379745e+18,1.0,176158708.0,1227183303.0,56,3.0,1897.0,15586.0,"","","http://replay274.valve.net/570/7906790588_1787782733.dem.bz2",899609.0,1.0
21.0,7906810212,16059,"2024-08-21 04:51:30",1593,274,370535511.0,False,90,6652801234,"'0000000000100111'","'0000011110110110'","'00111111'","'00111111'",116,1,10,2,1,1,33,24,9425656.0,2.497885570409092e+18,1.0,9425660.0,2.464108573202956e+18,1.0,1621570409.0,1621624406.0,56,3.0,"","",3767.0,4768.0,"http://replay274.valve.net/570/7906810212_370535511.dem.bz2",899602.0,1.0
21.0,7906810335,16312,"2024-08-21 04:51:19",1741,271,151225441.0,False,90,6652804100,"'0000011110100111'","'0000011111110100'","'00111111'","'00111111'",306,1,10,2,5,1,25,38,8961813.0,5.097543432692536e+18,1.0,8864178.0,2.289583009755689e+18,0.0,1525150785.0,1470752474.0,56,3.0,"","",2165.0,12447.0,"http://replay271.valve.net/570/7906810335_151225441.dem.bz2",899608.0,1.0
21.0,7906814070,16059,"2024-08-21 04:58:12",1289,273,1287320159.0,True,90,6652802473,"'0000011110110110'","'0000010111000000'","'00111111'","'00110000'",0,1,10,2,5,1,29,13,8629005.0,1.9720440230379745e+18,1.0,9426115.0,2.471989872563605e+18,1.0,1227183303.0,176158708.0,56,3.0,4289.0,14788.0,"","","http://replay273.valve.net/570/7906814070_1287320159.dem.bz2",899609.0,1.0
21.0,7906833844,16059,"2024-08-21 05:31:43",1593,274,1681497241.0,True,90,6652820672,"'0000011110111111'","'0000011110100110'","'00111111'","'00111111'",177,1,10,2,5,1,30,17,9426115.0,2.471989872563605e+18,1.0,8629005.0,1.9720440230379745e+18,1.0,183270733.0,928499811.0,56,3.0,2672.0,7641.0,"","","http://replay274.valve.net/570/7906833844_1681497241.dem.bz2",899609.0,1.0
21.0,7906836817,16059,"2024-08-21 05:36:57",1733,273,418616714.0,False,90,6652824161,"'0000011100000110'","'0000011110110100'","'00110011'","'00111111'",183,1,10,2,5,1,25,37,8629315.0,1.9866814447137065e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,992327405.0,1005626260.0,56,3.0,"","",2292.0,6527.0,"http://replay273.valve.net/570/7906836817_418616714.dem.bz2",899612.0,1.0
21.0,7906836875,16312,"2024-08-21 05:36:29",2017,273,1066404144.0,False,90,6652828363,"'0000000110000110'","'0000011110100100'","'00111111'","'00111111'",373,1,10,2,1,1,27,29,9332059.0,2.4900062662298813e+18,1.0,9332069.0,2.5080117917001994e+18,1.0,1669990410.0,1669449384.0,56,3.0,"","",0.0,8654.0,"http://replay273.valve.net/570/7906836875_1066404144.dem.bz2",899613.0,1.0
21.0,7906840964,15901,"2024-08-21 05:43:47",2203,183,895643973.0,False,90,6652834977,"'0000000000000000'","'0000011111111110'","'00000000'","'00111111'",340,1,10,2,5,1,16,44,9476660.0,2.510276327850889e+18,0.0,9493584.0,2.5035233146216566e+18,0.0,339941742.0,316461744.0,56,8.0,"","",131.0,29053.0,"http://replay183.valve.net/570/7906840964_895643973.dem.bz2",899614.0,1.0
