username,white_wins,black_wins,white_games,black_games,total_wins,total_games,win_proportion_white,win_proportion_black,win_proportion
Tactican_228,51.0,49.0,111.0,115.0,100.0,226.0,0.4594594594594595,0.4260869565217391,0.4424778761061947
Tactrics,8.0,6.0,14.0,10.0,14.0,24.0,0.5714285714285714,0.6,0.5833333333333334
Tactrics64,11.0,10.0,16.0,17.0,21.0,33.0,0.6875,0.5882352941176471,0.6363636363636364
Tagir45,24.0,15.0,38.0,37.0,39.0,75.0,0.631578947368421,0.40540540540540543,0.52
Tagliata,2.0,5.0,9.0,11.0,7.0,20.0,0.2222222222222222,0.45454545454545453,0.35
Takate20,8.0,5.0,14.0,14.0,13.0,28.0,0.5714285714285714,0.35714285714285715,0.4642857142857143
Taktikmonster,3.0,3.0,6.0,5.0,6.0,11.0,0.5,0.6,0.5454545454545454
Talcrifice,4.0,5.0,10.0,10.0,9.0,20.0,0.4,0.5,0.45
Talibovv06,26.0,27.0,38.0,41.0,53.0,79.0,0.6842105263157895,0.6585365853658537,0.6708860759493671
TalyaKid07,7.0,5.0,16.0,13.0,12.0,29.0,0.4375,0.38461538461538464,0.41379310344827586
Tander95,8.0,6.0,16.0,16.0,14.0,32.0,0.5,0.375,0.4375
TanitoluwaAps116,150.0,139.0,244.0,248.0,289.0,492.0,0.6147540983606558,0.5604838709677419,0.5873983739837398
Taran2004,7.0,7.0,32.0,30.0,14.0,62.0,0.21875,0.23333333333333334,0.22580645161290322
Tarsier2007,3.0,0.0,6.0,5.0,3.0,11.0,0.5,0.0,0.2727272727272727
TartineDeNutella,11.0,7.0,19.0,14.0,18.0,33.0,0.5789473684210527,0.5,0.5454545454545454
Tartody,9.0,7.0,17.0,15.0,16.0,32.0,0.5294117647058824,0.4666666666666667,0.5
Tash_Boy,26.0,23.0,46.0,45.0,49.0,91.0,0.5652173913043478,0.5111111111111111,0.5384615384615384
Tashik,9.0,6.0,20.0,19.0,15.0,39.0,0.45,0.3157894736842105,0.38461538461538464
TatjanaVasilevich,39.0,29.0,58.0,50.0,68.0,108.0,0.6724137931034483,0.58,0.6296296296296297
Taylanruzgar,6.0,8.0,18.0,18.0,14.0,36.0,0.3333333333333333,0.4444444444444444,0.3888888888888889
Tea99,2.0,2.0,6.0,5.0,4.0,11.0,0.3333333333333333,0.4,0.36363636363636365
TedBelanoff,2.0,5.0,10.0,16.0,7.0,26.0,0.2,0.3125,0.2692307692307692
Teidi96,24.0,16.0,49.0,41.0,40.0,90.0,0.4897959183673469,0.3902439024390244,0.4444444444444444
Tejas_Rama,18.0,10.0,32.0,34.0,28.0,66.0,0.5625,0.29411764705882354,0.42424242424242425
Tematicon,3.0,0.0,6.0,6.0,3.0,12.0,0.5,0.0,0.25
Temirlan_Baltabaev,32.0,27.0,55.0,52.0,59.0,107.0,0.5818181818181818,0.5192307692307693,0.5514018691588785
TemploVillamarin,10.0,4.0,26.0,26.0,14.0,52.0,0.38461538461538464,0.15384615384615385,0.2692307692307692
TenisMaster,47.0,38.0,67.0,65.0,85.0,132.0,0.7014925373134329,0.5846153846153846,0.6439393939393939
TenthPlanet,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.5
Tesla37,2.0,0.0,3.0,2.0,2.0,5.0,0.6666666666666666,0.0,0.4
Tetris4Jeff,4.0,2.0,6.0,5.0,6.0,11.0,0.6666666666666666,0.4,0.5454545454545454
Th3ChessViking,4.0,1.0,7.0,5.0,5.0,12.0,0.5714285714285714,0.2,0.4166666666666667
Th3_Hound,17.0,8.0,22.0,22.0,25.0,44.0,0.7727272727272727,0.36363636363636365,0.5681818181818182
ThaBarWa,8.0,9.0,20.0,19.0,17.0,39.0,0.4,0.47368421052631576,0.4358974358974359
ThaKanielOutis,13.0,10.0,28.0,28.0,23.0,56.0,0.4642857142857143,0.35714285714285715,0.4107142857142857
ThanhNghia,1.0,2.0,4.0,7.0,3.0,11.0,0.25,0.2857142857142857,0.2727272727272727
TheAlienParty,53.0,48.0,145.0,140.0,101.0,285.0,0.36551724137931035,0.34285714285714286,0.3543859649122807
TheBigBadChessDad,7.0,10.0,25.0,25.0,17.0,50.0,0.28,0.4,0.34
TheBigBoss04,27.0,19.0,37.0,37.0,46.0,74.0,0.7297297297297297,0.5135135135135135,0.6216216216216216
TheCavemanChess,38.0,31.0,69.0,59.0,69.0,128.0,0.5507246376811594,0.5254237288135594,0.5390625
TheChessChannel,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
TheChessHasSpoken,7.0,5.0,11.0,12.0,12.0,23.0,0.6363636363636364,0.4166666666666667,0.5217391304347826
TheChessKitchenTwitch,3.0,0.0,6.0,4.0,3.0,10.0,0.5,0.0,0.3
TheCount,7.0,9.0,12.0,17.0,16.0,29.0,0.5833333333333334,0.5294117647058824,0.5517241379310345
TheDevilAdvisoR,2.0,2.0,5.0,4.0,4.0,9.0,0.4,0.5,0.4444444444444444
TheDisposer,3.0,3.0,4.0,5.0,6.0,9.0,0.75,0.6,0.6666666666666666
TheDuck,3.0,4.0,6.0,4.0,7.0,10.0,0.5,1.0,0.7
TheKingDoctor,5.0,3.0,23.0,19.0,8.0,42.0,0.21739130434782608,0.15789473684210525,0.19047619047619047
TheKnightOfBosnia,22.0,17.0,43.0,41.0,39.0,84.0,0.5116279069767442,0.4146341463414634,0.4642857142857143
TheMagician,62.0,59.0,182.0,192.0,121.0,374.0,0.34065934065934067,0.3072916666666667,0.3235294117647059
TheNextLevelFan,5.0,5.0,11.0,12.0,10.0,23.0,0.45454545454545453,0.4166666666666667,0.43478260869565216
TheNomNomFactor,3.0,2.0,6.0,2.0,5.0,8.0,0.5,1.0,0.625
TheRigos,2.0,3.0,5.0,7.0,5.0,12.0,0.4,0.42857142857142855,0.4166666666666667
TheSilmarils,21.0,18.0,30.0,33.0,39.0,63.0,0.7,0.5454545454545454,0.6190476190476191
TheSodabread,4.0,2.0,6.0,6.0,6.0,12.0,0.6666666666666666,0.3333333333333333,0.5
TheStoicStoic,3.0,2.0,8.0,8.0,5.0,16.0,0.375,0.25,0.3125
TheWiscoIndian,2.0,3.0,6.0,5.0,5.0,11.0,0.3333333333333333,0.6,0.45454545454545453
The_Chess_Coach,5.0,4.0,14.0,14.0,9.0,28.0,0.35714285714285715,0.2857142857142857,0.32142857142857145
The_Machine04,61.0,63.0,117.0,112.0,124.0,229.0,0.5213675213675214,0.5625,0.5414847161572053
The_Princess_Moon,13.0,4.0,26.0,23.0,17.0,49.0,0.5,0.17391304347826086,0.3469387755102041
The_Sherman_Variation,28.0,17.0,49.0,55.0,45.0,104.0,0.5714285714285714,0.3090909090909091,0.4326923076923077
The_Straightforward_Rook,92.0,83.0,215.0,217.0,175.0,432.0,0.42790697674418604,0.3824884792626728,0.4050925925925926
The_glorious_Chesscular,3.0,3.0,6.0,8.0,6.0,14.0,0.5,0.375,0.42857142857142855
The_risk_taker100,11.0,7.0,22.0,24.0,18.0,46.0,0.5,0.2916666666666667,0.391304347826087
Thebigsqueeze,3.0,3.0,6.0,6.0,6.0,12.0,0.5,0.5,0.5
Thecourseoisildur,17.0,10.0,31.0,31.0,27.0,62.0,0.5483870967741935,0.3225806451612903,0.43548387096774194
Thee-Chessboy,1.0,1.0,2.0,1.0,2.0,3.0,0.5,1.0,0.6666666666666666
TheoSlade,66.0,43.0,172.0,167.0,109.0,339.0,0.38372093023255816,0.25748502994011974,0.3215339233038348
ThetNaung291,17.0,13.0,42.0,40.0,30.0,82.0,0.40476190476190477,0.325,0.36585365853658536
ThinkingSquares,6.0,6.0,10.0,9.0,12.0,19.0,0.6,0.6666666666666666,0.631578947368421
Thjop,48.0,56.0,114.0,106.0,104.0,220.0,0.42105263157894735,0.5283018867924528,0.4727272727272727
Thomas_RR,2.0,2.0,6.0,4.0,4.0,10.0,0.3333333333333333,0.5,0.4
Thormento16,7.0,3.0,17.0,12.0,10.0,29.0,0.4117647058823529,0.25,0.3448275862068966
ThunderChariot,8.0,9.0,14.0,13.0,17.0,27.0,0.5714285714285714,0.6923076923076923,0.6296296296296297
Thunderbolt135,27.0,27.0,43.0,47.0,54.0,90.0,0.627906976744186,0.574468085106383,0.6
Thursday_the_14_th,3.0,3.0,5.0,6.0,6.0,11.0,0.6,0.5,0.5454545454545454
TiagoMangialardo,3.0,3.0,16.0,14.0,6.0,30.0,0.1875,0.21428571428571427,0.2
Tibmat,25.0,17.0,41.0,34.0,42.0,75.0,0.6097560975609756,0.5,0.56
Ticoluis,12.0,14.0,27.0,30.0,26.0,57.0,0.4444444444444444,0.4666666666666667,0.45614035087719296
Ticondriul,12.0,9.0,18.0,19.0,21.0,37.0,0.6666666666666666,0.47368421052631576,0.5675675675675675
TieuAnhNgan,11.0,7.0,16.0,17.0,18.0,33.0,0.6875,0.4117647058823529,0.5454545454545454
TigrVShlyape,370.0,300.0,551.0,548.0,670.0,1099.0,0.6715063520871143,0.5474452554744526,0.6096451319381255
TigranMukhutdinov,23.0,21.0,44.0,44.0,44.0,88.0,0.5227272727272727,0.4772727272727273,0.5
Tigranpatagonian,14.0,11.0,26.0,28.0,25.0,54.0,0.5384615384615384,0.39285714285714285,0.46296296296296297
Tikhon_Popov,60.0,44.0,105.0,96.0,104.0,201.0,0.5714285714285714,0.4583333333333333,0.5174129353233831
TiltedRizzler_5,9.0,4.0,19.0,16.0,13.0,35.0,0.47368421052631576,0.25,0.37142857142857144
TimAina,6.0,7.0,9.0,11.0,13.0,20.0,0.6666666666666666,0.6363636363636364,0.65
TimGrutter03,53.0,55.0,126.0,120.0,108.0,246.0,0.42063492063492064,0.4583333333333333,0.43902439024390244
Time2Pretend,1.0,2.0,3.0,3.0,3.0,6.0,0.3333333333333333,0.6666666666666666,0.5
Timerkhanov,82.0,66.0,152.0,156.0,148.0,308.0,0.5394736842105263,0.4230769230769231,0.4805194805194805
TimurDushatov,10.0,5.0,23.0,18.0,15.0,41.0,0.43478260869565216,0.2777777777777778,0.36585365853658536
Timurist,17.0,13.0,40.0,42.0,30.0,82.0,0.425,0.30952380952380953,0.36585365853658536
TioCridineno,13.0,7.0,25.0,24.0,20.0,49.0,0.52,0.2916666666666667,0.40816326530612246
Tiqr777,5.0,3.0,7.0,7.0,8.0,14.0,0.7142857142857143,0.42857142857142855,0.5714285714285714
Tiranorc_Mosulac,2.0,3.0,4.0,6.0,5.0,10.0,0.5,0.5,0.5
TitanChess666,15.0,10.0,26.0,26.0,25.0,52.0,0.5769230769230769,0.38461538461538464,0.4807692307692308
TitarovVasiliYouTube,61.0,48.0,124.0,124.0,109.0,248.0,0.49193548387096775,0.3870967741935484,0.43951612903225806
Titus369,33.0,24.0,60.0,56.0,57.0,116.0,0.55,0.42857142857142855,0.49137931034482757
TnTanggg,4.0,7.0,15.0,16.0,11.0,31.0,0.26666666666666666,0.4375,0.3548387096774194
Tobias_Koelle,6.0,9.0,12.0,15.0,15.0,27.0,0.5,0.6,0.5555555555555556
Tocras,7.0,5.0,10.0,10.0,12.0,20.0,0.7,0.5,0.6
ToddBryant,12.0,7.0,27.0,25.0,19.0,52.0,0.4444444444444444,0.28,0.36538461538461536
TokChess,46.0,50.0,109.0,120.0,96.0,229.0,0.42201834862385323,0.4166666666666667,0.4192139737991266
TokyoVice,3.0,3.0,4.0,4.0,6.0,8.0,0.75,0.75,0.75
Tol_Tol,43.0,41.0,126.0,140.0,84.0,266.0,0.3412698412698413,0.29285714285714287,0.3157894736842105
Tolya2,12.0,5.0,23.0,20.0,17.0,43.0,0.5217391304347826,0.25,0.3953488372093023
Tolyanius,14.0,7.0,24.0,22.0,21.0,46.0,0.5833333333333334,0.3181818181818182,0.45652173913043476
TomLiu777,10.0,6.0,25.0,22.0,16.0,47.0,0.4,0.2727272727272727,0.3404255319148936
TomasKapitanchuk,2.0,0.0,3.0,2.0,2.0,5.0,0.6666666666666666,0.0,0.4
TomsKantans,7.0,6.0,13.0,10.0,13.0,23.0,0.5384615384615384,0.6,0.5652173913043478
Tomytoteph,8.0,9.0,18.0,16.0,17.0,34.0,0.4444444444444444,0.5625,0.5
TonySoprano8,3.0,3.0,8.0,9.0,6.0,17.0,0.375,0.3333333333333333,0.35294117647058826
Tonychess32,9.0,8.0,28.0,23.0,17.0,51.0,0.32142857142857145,0.34782608695652173,0.3333333333333333
Too_Stupid_To_Play,3.0,4.0,10.0,10.0,7.0,20.0,0.3,0.4,0.35
Topencik,3.0,2.0,8.0,8.0,5.0,16.0,0.375,0.25,0.3125
TorFredrikKaasen,3.0,4.0,4.0,5.0,7.0,9.0,0.75,0.8,0.7777777777777778
TormiKull06,1.0,1.0,3.0,3.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Torosyan_chess,15.0,9.0,26.0,27.0,24.0,53.0,0.5769230769230769,0.3333333333333333,0.4528301886792453
Torr79,83.0,82.0,253.0,237.0,165.0,490.0,0.32806324110671936,0.3459915611814346,0.336734693877551
TrahtarBelarus,31.0,26.0,45.0,44.0,57.0,89.0,0.6888888888888889,0.5909090909090909,0.6404494382022472
Train_Your_Dragon,47.0,49.0,114.0,102.0,96.0,216.0,0.41228070175438597,0.4803921568627451,0.4444444444444444
Training_Day,1.0,1.0,4.0,3.0,2.0,7.0,0.25,0.3333333333333333,0.2857142857142857
Tramontanaaa,2.0,1.0,6.0,4.0,3.0,10.0,0.3333333333333333,0.25,0.3
TregubovP,42.0,39.0,71.0,77.0,81.0,148.0,0.5915492957746479,0.5064935064935064,0.5472972972972973
TreinadorBR,3.0,2.0,14.0,11.0,5.0,25.0,0.21428571428571427,0.18181818181818182,0.2
Trendle,23.0,15.0,35.0,36.0,38.0,71.0,0.6571428571428571,0.4166666666666667,0.5352112676056338
Triumphmate,29.0,27.0,75.0,81.0,56.0,156.0,0.38666666666666666,0.3333333333333333,0.358974358974359
Trojan-Knight,5.0,5.0,11.0,9.0,10.0,20.0,0.45454545454545453,0.5555555555555556,0.5
TrompeterImEther,21.0,19.0,41.0,39.0,40.0,80.0,0.5121951219512195,0.48717948717948717,0.5
Trompoloco2024,1.0,1.0,3.0,3.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Trovita84,7.0,3.0,14.0,14.0,10.0,28.0,0.5,0.21428571428571427,0.35714285714285715
Truequitos,27.0,21.0,71.0,73.0,48.0,144.0,0.38028169014084506,0.2876712328767123,0.3333333333333333
TrulyHumbledUnderGod,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0
Tryharder0,7.0,5.0,13.0,11.0,12.0,24.0,0.5384615384615384,0.45454545454545453,0.5
Tsschessulover,1.0,2.0,6.0,5.0,3.0,11.0,0.16666666666666666,0.4,0.2727272727272727
Tssunami,15.0,7.0,27.0,25.0,22.0,52.0,0.5555555555555556,0.28,0.4230769230769231
Tsyhanchuk_Stanislav,16.0,18.0,61.0,64.0,34.0,125.0,0.26229508196721313,0.28125,0.272
Tugrik1969,27.0,25.0,65.0,61.0,52.0,126.0,0.4153846153846154,0.4098360655737705,0.4126984126984127
Tulipnoir,3.0,7.0,12.0,14.0,10.0,26.0,0.25,0.5,0.38461538461538464
Tunahan_Makaraci,63.0,45.0,124.0,114.0,108.0,238.0,0.5080645161290323,0.39473684210526316,0.453781512605042
Turboplombir,22.0,19.0,41.0,39.0,41.0,80.0,0.5365853658536586,0.48717948717948717,0.5125
Twinstulle,5.0,6.0,16.0,14.0,11.0,30.0,0.3125,0.42857142857142855,0.36666666666666664
TzoumpasAnastasis,3.0,4.0,10.0,12.0,7.0,22.0,0.3,0.3333333333333333,0.3181818181818182
UB_TheQueen,16.0,11.0,45.0,44.0,27.0,89.0,0.35555555555555557,0.25,0.30337078651685395
UCantHandleDenker,1.0,3.0,5.0,6.0,4.0,11.0,0.2,0.5,0.36363636363636365
UF_10,13.0,12.0,28.0,32.0,25.0,60.0,0.4642857142857143,0.375,0.4166666666666667
UK_23,92.0,84.0,247.0,248.0,176.0,495.0,0.3724696356275304,0.3387096774193548,0.35555555555555557
UNSTOPPABLE_LEGEND,14.0,9.0,26.0,24.0,23.0,50.0,0.5384615384615384,0.375,0.46
UlisesHB,43.0,32.0,103.0,108.0,75.0,211.0,0.4174757281553398,0.2962962962962963,0.35545023696682465
UmarovSabir,6.0,4.0,19.0,19.0,10.0,38.0,0.3157894736842105,0.21052631578947367,0.2631578947368421
Umumba_FM,17.0,14.0,33.0,34.0,31.0,67.0,0.5151515151515151,0.4117647058823529,0.4626865671641791
UnTucopalaTimba,15.0,16.0,75.0,89.0,31.0,164.0,0.2,0.1797752808988764,0.18902439024390244
Undefeater_ANU,2.0,0.0,12.0,7.0,2.0,19.0,0.16666666666666666,0.0,0.10526315789473684
Unfazed7777,33.0,24.0,63.0,52.0,57.0,115.0,0.5238095238095238,0.46153846153846156,0.4956521739130435
Unkreativ3,14.0,12.0,24.0,24.0,26.0,48.0,0.5833333333333334,0.5,0.5416666666666666
UnoScaccoNelBuio,63.0,53.0,197.0,205.0,116.0,402.0,0.3197969543147208,0.25853658536585367,0.2885572139303483
Ural_bogatyr,27.0,29.0,59.0,63.0,56.0,122.0,0.4576271186440678,0.4603174603174603,0.45901639344262296
User234564,37.0,28.0,65.0,62.0,65.0,127.0,0.5692307692307692,0.45161290322580644,0.5118110236220472
VAT55,14.0,14.0,30.0,28.0,28.0,58.0,0.4666666666666667,0.5,0.4827586206896552
VD_coach,38.0,40.0,98.0,103.0,78.0,201.0,0.3877551020408163,0.3883495145631068,0.3880597014925373
VM2027,2.0,2.0,9.0,8.0,4.0,17.0,0.2222222222222222,0.25,0.23529411764705882
VMikhalevski,6.0,6.0,11.0,11.0,12.0,22.0,0.5454545454545454,0.5454545454545454,0.5454545454545454
VRML20,1.0,2.0,2.0,3.0,3.0,5.0,0.5,0.6666666666666666,0.6
VTB-81,7.0,9.0,31.0,33.0,16.0,64.0,0.22580645161290322,0.2727272727272727,0.25
Vaathi_Coming,140.0,128.0,204.0,190.0,268.0,394.0,0.6862745098039216,0.6736842105263158,0.6802030456852792
Vaathi_Raid,4.0,6.0,10.0,13.0,10.0,23.0,0.4,0.46153846153846156,0.43478260869565216
VacheH009,79.0,73.0,159.0,163.0,152.0,322.0,0.4968553459119497,0.44785276073619634,0.4720496894409938
Vadim_Galchenko,10.0,6.0,17.0,15.0,16.0,32.0,0.5882352941176471,0.4,0.5
VaglioSagan,51.0,46.0,114.0,110.0,97.0,224.0,0.4473684210526316,0.41818181818181815,0.4330357142857143
Vahe_Danielyan,34.0,29.0,65.0,66.0,63.0,131.0,0.5230769230769231,0.4393939393939394,0.48091603053435117
Vaibhavraut99,9.0,18.0,25.0,28.0,27.0,53.0,0.36,0.6428571428571429,0.5094339622641509
ValentinDragnev,44.0,40.0,77.0,77.0,84.0,154.0,0.5714285714285714,0.5194805194805194,0.5454545454545454
ValentunHulka,43.0,41.0,75.0,79.0,84.0,154.0,0.5733333333333334,0.5189873417721519,0.5454545454545454
ValerieRuchinskaya,22.0,14.0,61.0,60.0,36.0,121.0,0.36065573770491804,0.23333333333333334,0.2975206611570248
ValeriyGrinev,96.0,87.0,189.0,188.0,183.0,377.0,0.5079365079365079,0.4627659574468085,0.4854111405835544
ValiantCeleb,26.0,17.0,56.0,58.0,43.0,114.0,0.4642857142857143,0.29310344827586204,0.37719298245614036
Valio_M1948,2.0,2.0,7.0,10.0,4.0,17.0,0.2857142857142857,0.2,0.23529411764705882
Valiyev_Shahin,18.0,8.0,27.0,26.0,26.0,53.0,0.6666666666666666,0.3076923076923077,0.49056603773584906
Vamostodorecto,5.0,6.0,14.0,14.0,11.0,28.0,0.35714285714285715,0.42857142857142855,0.39285714285714285
VanRommel28,3.0,10.0,11.0,14.0,13.0,25.0,0.2727272727272727,0.7142857142857143,0.52
Vanina1989,8.0,9.0,12.0,13.0,17.0,25.0,0.6666666666666666,0.6923076923076923,0.68
Vanych,15.0,17.0,33.0,31.0,32.0,64.0,0.45454545454545453,0.5483870967741935,0.5
Vaporwaffle94,38.0,20.0,95.0,89.0,58.0,184.0,0.4,0.2247191011235955,0.31521739130434784
Vasily85,12.0,11.0,33.0,34.0,23.0,67.0,0.36363636363636365,0.3235294117647059,0.34328358208955223
Vasily_IM,20.0,17.0,45.0,47.0,37.0,92.0,0.4444444444444444,0.3617021276595745,0.40217391304347827
VazLand,1.0,1.0,11.0,9.0,2.0,20.0,0.09090909090909091,0.1111111111111111,0.1
Vazabanga,11.0,14.0,22.0,21.0,25.0,43.0,0.5,0.6666666666666666,0.5813953488372093
VedantVarasada,3.0,5.0,13.0,13.0,8.0,26.0,0.23076923076923078,0.38461538461538464,0.3076923076923077
Veganator13,9.0,5.0,13.0,10.0,14.0,23.0,0.6923076923076923,0.5,0.6086956521739131
VelandiaSaurio,2.0,3.0,6.0,5.0,5.0,11.0,0.3333333333333333,0.6,0.45454545454545453
Veleamater,83.0,71.0,232.0,217.0,154.0,449.0,0.3577586206896552,0.3271889400921659,0.3429844097995546
Vendango,3.0,3.0,10.0,10.0,6.0,20.0,0.3,0.3,0.3
VeraVujovic,4.0,6.0,14.0,15.0,10.0,29.0,0.2857142857142857,0.4,0.3448275862068966
VerdeNotte,18.0,13.0,25.0,28.0,31.0,53.0,0.72,0.4642857142857143,0.5849056603773585
Veritolinda,36.0,29.0,127.0,130.0,65.0,257.0,0.28346456692913385,0.2230769230769231,0.2529182879377432
Verony64,2.0,1.0,5.0,6.0,3.0,11.0,0.4,0.16666666666666666,0.2727272727272727
Vesapesa,3.0,3.0,21.0,15.0,6.0,36.0,0.14285714285714285,0.2,0.16666666666666666
Vesper2018,49.0,32.0,84.0,79.0,81.0,163.0,0.5833333333333334,0.4050632911392405,0.49693251533742333
Viacheslav92,21.0,13.0,52.0,42.0,34.0,94.0,0.40384615384615385,0.30952380952380953,0.3617021276595745
ViciousTitas,4.0,2.0,6.0,5.0,6.0,11.0,0.6666666666666666,0.4,0.5454545454545454
Vicmary2005,3.0,3.0,9.0,9.0,6.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
VictorFcQNK,6.0,5.0,16.0,16.0,11.0,32.0,0.375,0.3125,0.34375
Vigg-Sama,13.0,8.0,32.0,28.0,21.0,60.0,0.40625,0.2857142857142857,0.35
Viktoker,86.0,78.0,209.0,206.0,164.0,415.0,0.41148325358851673,0.3786407766990291,0.39518072289156625
ViktorHNielsen,3.0,3.0,8.0,8.0,6.0,16.0,0.375,0.375,0.375
ViktoriyaTarasova,29.0,25.0,101.0,100.0,54.0,201.0,0.2871287128712871,0.25,0.26865671641791045
Vincefm,23.0,22.0,63.0,61.0,45.0,124.0,0.36507936507936506,0.36065573770491804,0.3629032258064516
VincentKeymer,26.0,27.0,38.0,41.0,53.0,79.0,0.6842105263157895,0.6585365853658537,0.6708860759493671
Vincent_Vega95,9.0,8.0,15.0,15.0,17.0,30.0,0.6,0.5333333333333333,0.5666666666666667
Vinnkratos,11.0,14.0,26.0,27.0,25.0,53.0,0.4230769230769231,0.5185185185185185,0.4716981132075472
VinzentSpitzl,37.0,37.0,97.0,97.0,74.0,194.0,0.38144329896907214,0.38144329896907214,0.38144329896907214
ViralduS,21.0,15.0,45.0,40.0,36.0,85.0,0.4666666666666667,0.375,0.4235294117647059
Virgo15,2.0,2.0,4.0,4.0,4.0,8.0,0.5,0.5,0.5
VishButNotAnand,2.0,2.0,8.0,9.0,4.0,17.0,0.25,0.2222222222222222,0.23529411764705882
Vision_64,32.0,33.0,97.0,106.0,65.0,203.0,0.32989690721649484,0.3113207547169811,0.32019704433497537
VitaliyBernadskiy,35.0,28.0,48.0,52.0,63.0,100.0,0.7291666666666666,0.5384615384615384,0.63
VitaliyChayka,12.0,11.0,32.0,28.0,23.0,60.0,0.375,0.39285714285714285,0.38333333333333336
VitorBronson,69.0,62.0,143.0,146.0,131.0,289.0,0.4825174825174825,0.4246575342465753,0.4532871972318339
VladimirBugayev,18.0,16.0,44.0,48.0,34.0,92.0,0.4090909090909091,0.3333333333333333,0.3695652173913043
VladimirKramnik,117.0,92.0,167.0,162.0,209.0,329.0,0.7005988023952096,0.5679012345679012,0.6352583586626139
VladimirPotkin,5.0,2.0,7.0,4.0,7.0,11.0,0.7142857142857143,0.5,0.6363636363636364
Vladimir_2020,32.0,33.0,58.0,62.0,65.0,120.0,0.5517241379310345,0.532258064516129,0.5416666666666666
Vladimir_Zakhartsov,86.0,75.0,134.0,132.0,161.0,266.0,0.6417910447761194,0.5681818181818182,0.6052631578947368
Vladislav_Chizhikov,2.0,3.0,5.0,5.0,5.0,10.0,0.4,0.6,0.5
Vodkajunior4,2.0,3.0,4.0,7.0,5.0,11.0,0.5,0.42857142857142855,0.45454545454545453
VoicelessFeather,2.0,1.0,9.0,8.0,3.0,17.0,0.2222222222222222,0.125,0.17647058823529413
VojtechPlat,9.0,17.0,22.0,21.0,26.0,43.0,0.4090909090909091,0.8095238095238095,0.6046511627906976
Volodar_Murzin,66.0,56.0,90.0,81.0,122.0,171.0,0.7333333333333333,0.691358024691358,0.7134502923976608
VomDingJetztHer,12.0,10.0,26.0,24.0,22.0,50.0,0.46153846153846156,0.4166666666666667,0.44
Vorobei1978,6.0,3.0,15.0,9.0,9.0,24.0,0.4,0.3333333333333333,0.375
Vrashank_Chouhan,5.0,5.0,13.0,14.0,10.0,27.0,0.38461538461538464,0.35714285714285715,0.37037037037037035
Vse_po_kaify,30.0,22.0,52.0,55.0,52.0,107.0,0.5769230769230769,0.4,0.48598130841121495
Vsevolod_Ovchinnikov,6.0,6.0,11.0,10.0,12.0,21.0,0.5454545454545454,0.6,0.5714285714285714
Vuk2000,24.0,17.0,35.0,31.0,41.0,66.0,0.6857142857142857,0.5483870967741935,0.6212121212121212
Vyacheslav_N,5.0,2.0,8.0,9.0,7.0,17.0,0.625,0.2222222222222222,0.4117647058823529
W-buffalo,3.0,2.0,6.0,4.0,5.0,10.0,0.5,0.5,0.5
W1lly_Wonka,11.0,7.0,19.0,20.0,18.0,39.0,0.5789473684210527,0.35,0.46153846153846156
WALDOCHESS,2.0,2.0,4.0,4.0,4.0,8.0,0.5,0.5,0.5
WCLasker,2.0,1.0,3.0,3.0,3.0,6.0,0.6666666666666666,0.3333333333333333,0.5
WCM-Mexicana,3.0,8.0,15.0,22.0,11.0,37.0,0.2,0.36363636363636365,0.2972972972972973
WFM_Sara_Adel,1.0,3.0,3.0,5.0,4.0,8.0,0.3333333333333333,0.6,0.5
WIMAnnaRudolph,3.0,2.0,4.0,5.0,5.0,9.0,0.75,0.4,0.5555555555555556
WPWPWP-2015,159.0,140.0,317.0,305.0,299.0,622.0,0.501577287066246,0.45901639344262296,0.4807073954983923
Walter_White_Poland,52.0,55.0,122.0,125.0,107.0,247.0,0.4262295081967213,0.44,0.4331983805668016
WanderingKnightLY,3.0,4.0,6.0,5.0,7.0,11.0,0.5,0.8,0.6363636363636364
WanderingPuppet,15.0,9.0,38.0,45.0,24.0,83.0,0.39473684210526316,0.2,0.2891566265060241
WarotKananub,4.0,4.0,9.0,11.0,8.0,20.0,0.4444444444444444,0.36363636363636365,0.4
WcmDominicToretto,4.0,0.0,10.0,10.0,4.0,20.0,0.4,0.0,0.2
Weifd,15.0,14.0,38.0,39.0,29.0,77.0,0.39473684210526316,0.358974358974359,0.37662337662337664
WhimsicalJam,3.0,2.0,5.0,5.0,5.0,10.0,0.6,0.4,0.5
WhiteKnight2612,55.0,51.0,89.0,90.0,106.0,179.0,0.6179775280898876,0.5666666666666667,0.5921787709497207
Whiteking2009,57.0,42.0,102.0,98.0,99.0,200.0,0.5588235294117647,0.42857142857142855,0.495
WiktorGolis,9.0,12.0,23.0,18.0,21.0,41.0,0.391304347826087,0.6666666666666666,0.5121951219512195
WiktoriaPOL,51.0,28.0,111.0,103.0,79.0,214.0,0.4594594594594595,0.27184466019417475,0.3691588785046729
